,Unnamed: 0,prop_name,completion_year,rent,rent_type,region,district,property_type,rooms,parking,bathroom,size,furnished_rate,facilities_rate,count
10816,10816,,,1450,house,Selangor,Bandar Mahkota Cheras,Condominium,4,2.0,2.0,1396.0,1.0,12.0,
10817,10817,Pangsapuri Saujana Permai 2,2006.0,950,house,Selangor,Kajang,Apartment,3,2.0,2.0,1000.0,1.0,3.0,3.0
10818,10818,Empire City,2015.0,1500,room,Selangor,Damansara Perdana,Condominium,1,,2.0,952.0,2.0,3.0,48.0
10819,10819,Seri Mutiara Apartment @ Setia Alam,2015.0,1250,house,Selangor,Setia Alam,Apartment,3,2.0,2.0,939.0,0.0,10.0,23.0
10820,10820,Sky Awani Residensi 2,,1250,house,Selangor,Batu Caves,Condominium,3,1.0,2.0,800.0,0.0,10.0,9.0
10821,10821,Impian Sentosa,,800,house,Selangor,Klang,Apartment,3,1.0,2.0,750.0,0.0,6.0,6.0
10822,10822,,,1800,house,Selangor,Ampang,Condominium,2,1.0,2.0,1450.0,1.0,2.0,
10823,10823,D'Aman Residences,2013.0,1099,house,Selangor,Puchong,Condominium,3,2.0,2.0,1076.0,1.0,14.0,13.0
10824,10824,"Cheras Perdana Apartment Block D, E",,1100,house,Selangor,Cheras,Apartment,3,1.0,2.0,980.0,1.0,2.0,3.0
10825,10825,Empire City,2015.0,1100,room,Selangor,Damansara Perdana,Condominium,1,2.0,1.0,952.0,1.0,3.0,48.0
10826,10826,Plaza Indah,,1050,house,Selangor,Kajang,Apartment,3,2.0,2.0,947.0,2.0,8.0,3.0
10827,10827,Koi Kinrara,,1650,house,Selangor,Puchong,Condominium,3,1.0,2.0,1063.0,2.0,14.0,29.0
10828,10828,,,1300,house,Selangor,Bandar Sungai Long,Condominium,3,1.0,2.0,905.0,1.0,6.0,
10829,10829,Lagoon Perdana,2021.0,900,house,Selangor,Petaling Jaya,Apartment,3,1.0,2.0,850.0,0.0,5.0,38.0
10830,10830,Pangsapuri Waja,,1000,house,Selangor,Cheras,Apartment,3,1.0,2.0,900.0,0.0,6.0,2.0
10831,10831,Venice Hill,2000.0,1300,house,Selangor,Cheras,Condominium,9,1.0,2.0,1538.0,1.0,14.0,16.0
10832,10832,Impian Baiduri,,750,house,Selangor,Petaling Jaya,Apartment,3,,1.0,700.0,1.0,4.0,1.0
10833,10833,Subang Soho (One Soho),2011.0,1600,room,Selangor,Subang Jaya,Service Residence,1,1.0,1.0,685.0,2.0,9.0,18.0
10834,10834,Palm Hill Residence,2020.0,1200,house,Selangor,Kajang,Condominium,3,2.0,2.0,1083.0,1.0,14.0,15.0
10835,10835,Suria Residence @ Bandar Mahkota Cheras,2015.0,1400,house,Selangor,Cheras,Apartment,3,2.0,2.0,1247.0,1.0,4.0,11.0
10836,10836,Apartment Permai (Damansara Damai),,999,house,Selangor,Damansara Damai,Apartment,3,1.0,2.0,680.0,1.0,5.0,8.0
10837,10837,Apartment Permai (Damansara Damai),,750,house,Selangor,Damansara Damai,Apartment,3,2.0,2.0,680.0,1.0,5.0,8.0
10838,10838,Flora Damansara,2015.0,750,house,Selangor,Damansara Perdana,Condominium,3,,2.0,850.0,0.0,,34.0
10839,10839,Casa Suria,2010.0,1050,house,Selangor,Cheras,Condominium,4,,3.0,1290.0,1.0,8.0,6.0
10840,10840,Trio Permai,,1300,room,Selangor,Seri Kembangan,Service Residence,1,1.0,1.0,450.0,2.0,,3.0
10841,10841,Lake Vista Residence,2014.0,1800,house,Selangor,Cheras,Condominium,3,2.0,2.0,1152.0,1.0,,3.0
10842,10842,Subang Soho (One Soho),2011.0,1400,room,Selangor,Subang Jaya,Service Residence,1,2.0,1.0,685.0,2.0,8.0,18.0
10843,10843,Impian Heights,1999.0,1500,house,Selangor,Puchong,Condominium,3,1.0,2.0,1100.0,2.0,14.0,10.0
10844,10844,Amara Service Residences,2014.0,1200,house,Selangor,Batu Caves,Service Residence,3,2.0,2.0,1051.0,1.0,8.0,63.0
10845,10845,Desa Mentari,,700,house,Selangor,Petaling Jaya,Apartment,3,,2.0,650.0,0.0,2.0,21.0
10846,10846,Flora Damansara,2015.0,750,house,Selangor,Damansara Perdana,Condominium,3,,2.0,750.0,0.0,,34.0
10847,10847,Flexis @ One South,2015.0,1500,room,Selangor,Seri Kembangan,Service Residence,1,,1.0,450.0,2.0,14.0,3.0
10848,10848,Mahkota Garden Residence Condominium,,1600,house,Selangor,Bandar Mahkota Cheras,Condominium,4,,2.0,1396.0,2.0,14.0,44.0
10849,10849,Traders Garden @ Cheras Selatan,2022.0,750,house,Selangor,Cheras,Service Residence,2,,2.0,604.0,2.0,14.0,23.0
10850,10850,Empire City,2015.0,1000,room,Selangor,Damansara Perdana,Condominium,1,,1.0,448.0,1.0,3.0,48.0
10851,10851,"Empire City, Colonial Loft",2015.0,1200,room,Selangor,Petaling Jaya,Duplex,1,,2.0,952.0,1.0,3.0,10.0
10852,10852,Empire City Halo Sunday,2015.0,900,room,Selangor,Petaling Jaya,Studio,1,,1.0,448.0,2.0,3.0,15.0
10853,10853,Empire City,2015.0,950,room,Selangor,Damansara Perdana,Service Residence,1,,1.0,466.0,1.0,3.0,1.0
10854,10854,Paramount Utropolis,2020.0,1200,room,Selangor,Shah Alam,Condominium,1,1.0,1.0,477.0,2.0,8.0,1.0
10855,10855,Subang Olives Residence,2010.0,4848,house,Selangor,Subang Jaya,Service Residence,6,4.0,8.0,4915.0,1.0,8.0,2.0
10856,10856,Citadines DPulze Cyberjaya,,1500,house,Selangor,Cyberjaya,Condominium,2,2.0,3.0,676.0,2.0,14.0,6.0
10857,10857,Suria Putra,2018.0,1600,house,Selangor,Sungai Buloh,Service Residence,3,1.0,2.0,1050.0,1.0,6.0,5.0
10858,10858,SD Apartments,1996.0,1100,house,Selangor,Bandar Sri Damansara,Condominium,3,,2.0,811.0,1.0,5.0,9.0
10859,10859,Subang Soho (One Soho),2011.0,1700,room,Selangor,Subang Jaya,Service Residence,1,2.0,1.0,880.0,2.0,8.0,18.0
10860,10860,Hijauan Heights,2016.0,1800,house,Selangor,Kajang,Apartment,4,2.0,2.0,1127.0,2.0,6.0,5.0
10861,10861,Main Place Residence,2014.0,1500,house,Selangor,USJ,Service Residence,2,,1.0,615.0,2.0,11.0,19.0
10862,10862,Sri Dahlia Apartment,2004.0,600,house,Selangor,Puchong,Apartment,3,,2.0,680.0,0.0,2.0,7.0
10863,10863,Traders Garden @ Cheras Selatan,2022.0,2000,house,Selangor,Cheras,Service Residence,2,,2.0,604.0,2.0,14.0,23.0
10864,10864,Residensi Kajang Utama,2019.0,1450,house,Selangor,Kajang,Apartment,3,2.0,2.0,1023.0,2.0,12.0,14.0
10865,10865,Oasis 1 @ Mutiara Heights,2018.0,1300,house,Selangor,Kajang,Condominium,3,2.0,2.0,1250.0,1.0,6.0,10.0
10866,10866,Sri Sunway Apartment,2002.0,1300,house,Selangor,Puchong,Apartment,2,1.0,2.0,800.0,2.0,7.0,5.0
10867,10867,Pangsapuri Segar Perdana,,750,house,Selangor,Cheras,Apartment,3,,2.0,860.0,0.0,3.0,5.0
10868,10868,Pangsapuri Baiduri (Seksyen 7 Shah Alam),,900,house,Selangor,Shah Alam,Condominium,3,,2.0,900.0,1.0,4.0,1.0
10869,10869,Traders Garden @ Cheras Selatan,2022.0,1500,house,Selangor,Cheras,Service Residence,2,,2.0,604.0,1.0,14.0,23.0
10870,10870,Traders Garden @ Cheras Selatan,2022.0,1500,house,Selangor,Cheras,Service Residence,3,2.0,2.0,773.0,1.0,14.0,23.0
10871,10871,Traders Garden @ Cheras Selatan,2022.0,1300,house,Selangor,Cheras,Service Residence,2,,2.0,604.0,1.0,14.0,23.0
10872,10872,Green Acre Park,2001.0,1000,house,Selangor,Kajang,Condominium,3,1.0,2.0,1020.0,1.0,12.0,29.0
10873,10873,Apartment Idaman,,650,house,Selangor,Petaling Jaya,Apartment,3,,2.0,650.0,1.0,,6.0
10874,10874,Suria Residence @ Bandar Mahkota Cheras,2015.0,950,house,Selangor,Cheras,Apartment,3,2.0,2.0,1200.0,0.0,3.0,11.0
10875,10875,Calisa Residences,2015.0,950,house,Selangor,Puchong,Service Residence,3,1.0,2.0,883.0,0.0,3.0,8.0
10876,10876,Residensi Idaman Abadi Fasa 1&2,,1300,house,Selangor,Kajang,Condominium,3,2.0,3.0,1022.0,1.0,6.0,44.0
10877,10877,Pangsapuri Gapura Bayu,,1000,house,Selangor,Kajang,Apartment,3,2.0,2.0,1000.0,1.0,7.0,6.0
10878,10878,Sentral Residences @ Kajang,2015.0,1700,house,Selangor,Kajang,Service Residence,3,2.0,2.0,1000.0,2.0,6.0,4.0
10879,10879,Ceria,,850,house,Selangor,Kapar,Apartment,3,1.0,2.0,750.0,0.0,3.0,2.0
10880,10880,Taman Tun Teja,,800,house,Selangor,Rawang,Flat,3,1.0,2.0,800.0,0.0,4.0,2.0
10881,10881,Taman Topaz,2013.0,650,house,Selangor,Dengkil,Apartment,3,,2.0,814.0,0.0,4.0,5.0
10882,10882,Mutiara Ville @ Cyberjaya,2013.0,1500,house,Selangor,Cyberjaya,Condominium,3,,2.0,1000.0,2.0,7.0,72.0
10883,10883,Garden Plaza @ Garden Residence,2015.0,950,room,Selangor,Cyberjaya,Service Residence,1,,1.0,450.0,2.0,3.0,43.0
10884,10884,"Sky Park, Cyberjaya",2017.0,1300,house,Selangor,Cyberjaya,Service Residence,2,,2.0,900.0,2.0,7.0,14.0
10885,10885,Harmoni Apartment,,125000,house,Selangor,Damansara Damai,Apartment,3,,2.0,650.0,1.0,1.0,11.0
10886,10886,Putra Indah Apartment,,850,house,Selangor,Seri Kembangan,Apartment,4,1.0,2.0,864.0,1.0,1.0,6.0
10887,10887,Garden Plaza @ Garden Residence,2015.0,1300,house,Selangor,Cyberjaya,Service Residence,2,1.0,2.0,700.0,2.0,7.0,43.0
10888,10888,Aster Residence Cheras,2021.0,2800,house,Selangor,360,Condominium,3,2.0,2.0,850.0,2.0,7.0,70.0
10889,10889,Nuri Apartment,,550,house,Selangor,Kajang,Apartment,3,,2.0,650.0,1.0,,2.0
10890,10890,i-Soho @ i-City,2017.0,1200,room,Selangor,Shah Alam,Studio,1,,1.0,465.0,1.0,4.0,18.0
10891,10891,Centrus SoHo 1 @ Cyberjaya,2015.0,1200,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,2.0,9.0,23.0
10892,10892,The Place @ Cyberjaya,2014.0,900,room,Selangor,Cyberjaya,Condominium,1,,1.0,549.0,2.0,4.0,24.0
10893,10893,Gardenia Court (Batu Caves),,1100,house,Selangor,Batu Caves,Condominium,3,,2.0,850.0,0.0,,3.0
10894,10894,Pangsapuri Danaumas,,1299,house,Selangor,Shah Alam,Apartment,3,2.0,3.0,815.0,0.0,5.0,2.0
10895,10895,Desa Idaman Residences,,1200,house,Selangor,Puchong,Apartment,3,1.0,2.0,1027.0,1.0,,6.0
10896,10896,Puri Aiyu,2006.0,1299,house,Selangor,Shah Alam,Apartment,3,1.0,2.0,912.0,1.0,7.0,10.0
10897,10897,Horizon Suites,2022.0,699,room,Selangor,Dengkil,Service Residence,1,1.0,1.0,250.0,2.0,9.0,49.0
10898,10898,Suria Residence @ Bandar Mahkota Cheras,2015.0,950,house,Selangor,Cheras,Apartment,3,2.0,2.0,1200.0,0.0,4.0,11.0
10899,10899,Vista Hatamas Apartment @ Bukit Hatamas,,1000,house,Selangor,Cheras,Apartment,3,,2.0,851.0,1.0,6.0,3.0
10900,10900,Hyve,,2000,house,Selangor,Cyberjaya,Condominium,3,,2.0,770.0,2.0,9.0,25.0
10901,10901,Taman Medan Cahaya,,850,house,Selangor,Petaling Jaya,Flat,3,,2.0,700.0,0.0,3.0,1.0
10902,10902,Angsana Apartment (USJ 1),,750,house,Selangor,Subang Jaya,Apartment,3,,2.0,657.0,0.0,3.0,4.0
10903,10903,Apartment Taman Putra Impian,,1300,house,Selangor,Bangi,Apartment,3,,3.0,1044.0,2.0,8.0,1.0
10904,10904,Taman Bukit Mewah (Kajang),,550,house,Selangor,Kajang,Flat,2,,1.0,520.0,0.0,,7.0
10905,10905,Pangsapuri Cendana,,1000,house,Selangor,Shah Alam,Condominium,3,1.0,2.0,850.0,1.0,3.0,3.0
10906,10906,Symphony Tower,2018.0,1700,house,Selangor,Balakong,Service Residence,3,2.0,2.0,1114.0,2.0,10.0,36.0
10907,10907,Seroja Apartment,,850,house,Selangor,Setia Alam,Apartment,3,,2.0,682.0,0.0,2.0,2.0
10908,10908,Goodview Heights,2016.0,1000,house,Selangor,Kajang,Apartment,3,,2.0,903.0,1.0,7.0,4.0
10909,10909,Flexis @ One South,2015.0,1350,room,Selangor,Seri Kembangan,Studio,1,1.0,1.0,480.0,2.0,11.0,2.0
10910,10910,The Astaria,,1300,house,Selangor,Ampang,Apartment,3,1.0,2.0,998.0,2.0,13.0,1.0
10911,10911,Residensi Zamrud @ Kajang,2019.0,1200,house,Selangor,Kajang,Condominium,3,,2.0,950.0,1.0,6.0,27.0
10912,10912,Vista Impiana,2004.0,1000,room,Selangor,Seri Kembangan,Condominium,1,,1.0,465.0,2.0,5.0,15.0
10913,10913,Asteria,,1100,house,Selangor,Klang,Apartment,3,,2.0,850.0,1.0,2.0,13.0
10914,10914,Parkland Residence,2014.0,1500,room,Selangor,Cheras,Service Residence,1,1.0,1.0,551.0,2.0,11.0,26.0
10915,10915,Desa Mentari,,1000,house,Selangor,Petaling Jaya,Apartment,3,,2.0,770.0,1.0,5.0,21.0
10916,10916,Cemara Apartment (Bukit Segar Jaya),,650,house,Selangor,Cheras,Apartment,3,,2.0,652.0,0.0,1.0,10.0
10917,10917,Puncak Nusa Kelana,,2000,house,Selangor,Petaling Jaya,Condominium,3,1.0,2.0,1000.0,1.0,8.0,6.0
10918,10918,Shaftsbury Residence,,1100,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,639.0,1.0,12.0,12.0
10919,10919,LBS Skylake Residence,2021.0,1000,room,Selangor,Puchong,Service Residence,1,1.0,1.0,545.0,1.0,9.0,35.0
10920,10920,Alpha Arena Apartment,,750,house,Selangor,389,Apartment,3,,2.0,1050.0,0.0,1.0,2.0
10921,10921,V-Residensi 5,2021.0,1500,house,Selangor,Batu Caves,Service Residence,3,3.0,3.0,1243.0,1.0,4.0,12.0
10922,10922,Amara Service Residences,2014.0,1099,house,Selangor,Batu Caves,Service Residence,3,2.0,2.0,1012.0,1.0,10.0,63.0
10923,10923,Seri Baiduri (Setia Alam),,1000,house,Selangor,Setia Alam,Apartment,3,2.0,2.0,920.0,0.0,,26.0
10924,10924,D'Aman Residences,2013.0,1250,house,Selangor,Puchong,Condominium,3,2.0,2.0,1076.0,1.0,13.0,13.0
10925,10925,Banjaria Court,2010.0,1700,house,Selangor,Batu Caves,Condominium,3,1.0,2.0,991.0,2.0,9.0,13.0
10926,10926,Pangsapuri Kayangan,,1250,house,Selangor,Bandar Sunway,Apartment,3,1.0,2.0,1033.0,1.0,6.0,1.0
10927,10927,Greenview Residence,2006.0,1000,house,Selangor,Kajang,Condominium,4,1.0,2.0,1366.0,0.0,14.0,28.0
10928,10928,Kenaria Condominium,,780,house,Selangor,Kajang,Condominium,3,1.0,2.0,850.0,0.0,6.0,1.0
10929,10929,Mirage By The Lake,2014.0,1500,house,Selangor,Cyberjaya,Condominium,2,,2.0,1184.0,1.0,14.0,15.0
10930,10930,Sri Alam,2004.0,1800,house,Selangor,Shah Alam,Condominium,3,,2.0,1400.0,2.0,7.0,10.0
10931,10931,Pelangi Damansara,2003.0,1750,house,Selangor,Kota Damansara,Condominium,3,1.0,2.0,950.0,2.0,8.0,21.0
10932,10932,Boulevard Residence,2014.0,2300,house,Selangor,Petaling Jaya,Condominium,3,2.0,2.0,1100.0,1.0,14.0,3.0
10933,10933,Palm Spring @ Damansara,2005.0,1600,house,Selangor,Kota Damansara,Condominium,3,1.0,2.0,1023.0,1.0,11.0,20.0
10934,10934,The Trees Damansara,2020.0,1700,house,Selangor,Damansara Perdana,Condominium,3,2.0,2.0,1025.0,1.0,10.0,35.0
10935,10935,Bayu Puteri,2004.0,1300,house,Selangor,Petaling Jaya,Apartment,3,1.0,2.0,850.0,0.0,10.0,26.0
10936,10936,I Residence @ Kota Damansara,,2400,house,Selangor,Kota Damansara,Service Residence,3,2.0,2.0,1250.0,2.0,12.0,29.0
10937,10937,Aman Heights,2008.0,1300,house,Selangor,Seri Kembangan,Condominium,3,,2.0,1238.0,1.0,8.0,22.0
10938,10938,Liberty Arc @ Ampang Ukay,,1350,room,Selangor,Ampang,Condominium,1,1.0,1.0,450.0,2.0,,40.0
10939,10939,Putra Indah Condominium,,1400,house,Selangor,Seri Kembangan,Condominium,4,,3.0,1600.0,2.0,7.0,3.0
10940,10940,Impian Heights,1999.0,1500,house,Selangor,Puchong,Condominium,3,1.0,2.0,1100.0,2.0,14.0,10.0
10941,10941,Vista Pinggiran,2004.0,900,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,850.0,1.0,8.0,18.0
10942,10942,Landmark Residence,2019.0,1800,house,Selangor,Kajang,Condominium,3,2.0,2.0,1163.0,2.0,9.0,4.0
10943,10943,Maple Residence (Klang),,2099,house,Selangor,Klang,Condominium,3,2.0,2.0,1200.0,2.0,7.0,38.0
10944,10944,Suria Permai,,899,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,850.0,1.0,5.0,44.0
10945,10945,i-Soho @ i-City,2017.0,1499,room,Selangor,Shah Alam,Duplex,1,1.0,2.0,614.0,1.0,7.0,3.0
10946,10946,Taman Ampang Mewah Flat,,700,house,Selangor,Ampang,Flat,3,1.0,1.0,650.0,0.0,1.0,1.0
10947,10947,D'Cassia Apartment,2019.0,750,house,Selangor,Semenyih,Apartment,3,2.0,2.0,850.0,1.0,10.0,20.0
10948,10948,Galleria Equine Park,2016.0,1400,house,Selangor,Seri Kembangan,Service Residence,3,2.0,2.0,890.0,0.0,9.0,23.0
10949,10949,Sentrovue,2018.0,1200,house,Selangor,Puncak Alam,Service Residence,3,,2.0,842.0,1.0,7.0,20.0
10950,10950,Vista Perdana (Kajang),,500,house,Selangor,Kajang,Apartment,3,,2.0,754.0,0.0,1.0,3.0
10951,10951,Nadayu63,2017.0,1650,room,Selangor,Ampang,Condominium,1,1.0,1.0,600.0,2.0,9.0,9.0
10952,10952,The Domain @ NeoCyber,2009.0,800,house,Selangor,Cyberjaya,Service Residence,2,1.0,1.0,550.0,2.0,7.0,16.0
10953,10953,Trefoil,2015.0,1199,room,Selangor,Setia Alam,Service Residence,1,1.0,1.0,486.0,2.0,10.0,41.0
10954,10954,Pangsapuri Merak (Shah Alam),,900,house,Selangor,Shah Alam,Apartment,3,1.0,2.0,850.0,0.0,5.0,3.0
10955,10955,,,1350,house,Selangor,Damansara Damai,Condominium,3,2.0,2.0,1076.0,1.0,,
10956,10956,Suites @ d'Pulze,2013.0,950,room,Selangor,Cyberjaya,Service Residence,1,,1.0,700.0,2.0,9.0,3.0
10957,10957,Seri Jati Apartment (Shah Alam),,1000,house,Selangor,Shah Alam,Apartment,3,2.0,2.0,813.0,0.0,9.0,24.0
10958,10958,Lestari Apartment,,450,house,Selangor,Petaling Jaya,Apartment,3,,2.0,650.0,0.0,7.0,7.0
10959,10959,Lakefront Homes @ Cyberjaya,2021.0,1500,house,Selangor,Cyberjaya,Condominium,3,,2.0,1000.0,1.0,9.0,104.0
10960,10960,Villa Park,,1500,house,Selangor,Seri Kembangan,Condominium,4,2.0,2.0,1106.0,1.0,3.0,12.0
10961,10961,Isola,2021.0,3400,house,Selangor,Subang Jaya,Condominium,3,2.0,3.0,1389.0,1.0,5.0,4.0
10962,10962,Laman Suria (Kajang),,650,house,Selangor,Kajang,Apartment,3,,2.0,860.0,0.0,5.0,6.0
10963,10963,Amara Service Residences,2014.0,1000,house,Selangor,Batu Caves,Service Residence,3,1.0,2.0,1012.0,0.0,10.0,63.0
10964,10964,Casa Tropicana,2008.0,2900,house,Selangor,Petaling Jaya,Condominium,4,2.0,3.0,1228.0,2.0,9.0,10.0
10965,10965,Putra 1,,1400,house,Selangor,Kajang,Apartment,3,,2.0,1150.0,1.0,,4.0
10966,10966,Pangsapuri Orkid (Bukit Serdang),,900,house,Selangor,Seri Kembangan,Flat,3,,2.0,750.0,1.0,,1.0
10967,10967,Casa Tropika,2014.0,1300,house,Selangor,Puchong,Condominium,3,1.0,2.0,1006.0,1.0,12.0,10.0
10968,10968,,,580,room,Selangor,Kota Damansara,Condominium,1,,1.0,150.0,2.0,,
10969,10969,La Thea Residences,2016.0,2000,house,Selangor,Puchong,Condominium,3,,2.0,1250.0,1.0,11.0,13.0
10970,10970,Ridzuan Condominium,1999.0,1100,room,Selangor,Bandar Sunway,Condominium,1,1.0,1.0,900.0,2.0,8.0,32.0
10971,10971,D'Kiara,,1000,house,Selangor,Puchong,Apartment,3,1.0,2.0,900.0,1.0,9.0,5.0
10972,10972,Palmyra Residences,,1700,house,Selangor,Bangi,Service Residence,3,2.0,2.0,1065.0,2.0,7.0,17.0
10973,10973,One Damansara,2013.0,1500,house,Selangor,Petaling Jaya,Condominium,3,2.0,2.0,1100.0,2.0,3.0,30.0
10974,10974,Lakefront Homes @ Cyberjaya,2021.0,1800,house,Selangor,Cyberjaya,Condominium,3,1.0,2.0,1010.0,1.0,7.0,104.0
10975,10975,Goodyear Court 9,,1000,house,Selangor,Subang Jaya,Apartment,3,,2.0,1000.0,0.0,5.0,3.0
10976,10976,Taman Koperasi Cuepacs,,850,house,Selangor,Kajang,Apartment,3,1.0,1.0,700.0,0.0,4.0,5.0
10977,10977,Metropolitan Square,2013.0,1600,house,Selangor,Damansara Perdana,Condominium,3,2.0,2.0,1094.0,0.0,6.0,7.0
10978,10978,Glenview Villa,2006.0,1500,house,Selangor,Cheras,Condominium,3,1.0,2.0,1141.0,2.0,6.0,3.0
10979,10979,,,1850,house,Selangor,Shah Alam,Condominium,3,2.0,2.0,1000.0,2.0,3.0,
10980,10980,Sea Park Apartment,1985.0,1500,house,Selangor,Petaling Jaya,Apartment,2,1.0,1.0,907.0,1.0,5.0,1.0
10981,10981,Mutiara Ville @ Cyberjaya,2013.0,1600,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,980.0,2.0,12.0,72.0
10982,10982,Pangsapuri Perdana Villa,,1100,house,Selangor,Klang,Apartment,3,,2.0,1100.0,1.0,5.0,7.0
10983,10983,LakeFront Residence,,1799,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1390.0,1.0,11.0,33.0
10984,10984,Suria Tropika Apartment,,850,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,850.0,1.0,4.0,2.0
10985,10985,Flora Damansara,2015.0,380,house,Selangor,Damansara Perdana,Condominium,3,1.0,2.0,850.0,1.0,5.0,34.0
10986,10986,Green Acre Park,2001.0,1100,house,Selangor,Kajang,Condominium,3,,2.0,1021.0,1.0,8.0,29.0
10987,10987,Green Acre Park,2001.0,1000,house,Selangor,Kajang,Condominium,3,1.0,2.0,1012.0,1.0,8.0,29.0
10988,10988,Taman Bukit Cheras,,650,house,Selangor,Cheras,Apartment,2,,1.0,780.0,1.0,,6.0
10989,10989,Flora Damansara,2015.0,850,house,Selangor,Damansara Perdana,Apartment,3,1.0,2.0,850.0,0.0,,17.0
10990,10990,Neo Damansara,,1100,room,Selangor,Petaling Jaya,Studio,1,1.0,1.0,421.0,1.0,3.0,4.0
10991,10991,Suria Jaya,,900,room,Selangor,Shah Alam,Apartment,1,1.0,2.0,430.0,0.0,7.0,34.0
10992,10992,Suria Jaya,,1000,house,Selangor,Shah Alam,Apartment,2,1.0,2.0,430.0,0.0,,34.0
10993,10993,Hill10 Residence @ i-City,,2350,house,Selangor,Shah Alam,Service Residence,2,,1.0,500.0,2.0,8.0,27.0
10994,10994,i-Residence @ i-City,,1500,house,Selangor,Shah Alam,Service Residence,2,1.0,1.0,780.0,2.0,9.0,10.0
10995,10995,Menara U2,2014.0,1500,house,Selangor,Shah Alam,Service Residence,2,1.0,1.0,450.0,2.0,8.0,22.0
10996,10996,Sentrovue,2018.0,1100,house,Selangor,Puncak Alam,Service Residence,3,1.0,2.0,842.0,0.0,7.0,20.0
10997,10997,Banjaria Court,2010.0,1200,house,Selangor,Batu Caves,Condominium,3,1.0,2.0,991.0,0.0,10.0,13.0
10998,10998,Astana Putra,,900,house,Selangor,Sungai Buloh,Condominium,3,1.0,2.0,838.0,1.0,3.0,2.0
10999,10999,The Zizz,2019.0,1400,house,Selangor,Damansara Damai,Service Residence,3,1.0,2.0,700.0,1.0,4.0,42.0
11000,11000,La Thea Residences,2016.0,1500,house,Selangor,Puchong,Condominium,2,2.0,2.0,800.0,2.0,5.0,13.0
11001,11001,Selayang Point,2008.0,1400,house,Selangor,Selayang,Condominium,3,2.0,2.0,1100.0,1.0,7.0,25.0
11002,11002,i-Suite @ i-City,2017.0,1350,house,Selangor,I-City,Service Residence,2,,1.0,586.0,2.0,4.0,29.0
11003,11003,City of Green Condominium,2016.0,1050,room,Selangor,Seri Kembangan,Service Residence,1,,1.0,650.0,1.0,4.0,30.0
11004,11004,Bandar Teknologi Kajang Flat,,600,house,Selangor,Semenyih,Flat,3,,2.0,650.0,0.0,,5.0
11005,11005,i-Soho @ i-City,2017.0,1900,room,Selangor,Shah Alam,Duplex,1,,2.0,710.0,1.0,,3.0
11006,11006,Suria Jaya,,900,house,Selangor,Shah Alam,Apartment,2,,2.0,430.0,0.0,7.0,34.0
11007,11007,Vista Lavender,2000.0,1100,house,Selangor,Puchong,Apartment,3,1.0,2.0,1017.0,1.0,5.0,13.0
11008,11008,Residensi Adelia,,1300,house,Selangor,Kajang,Condominium,3,2.0,3.0,1082.0,1.0,9.0,19.0
11009,11009,solstice,,1200,room,Selangor,Cyberjaya,Service Residence,1,1.0,1.0,500.0,2.0,10.0,1.0
11010,11010,Cybersquare,,1599,house,Selangor,Cyberjaya,Service Residence,2,2.0,2.0,700.0,2.0,10.0,3.0
11011,11011,Third Avenue,2018.0,999,room,Selangor,Cyberjaya,Apartment,1,1.0,1.0,400.0,2.0,6.0,29.0
11012,11012,Residensi Idaman Abadi Fasa 1&2,,1200,house,Selangor,Kajang,Condominium,3,2.0,3.0,1200.0,1.0,10.0,44.0
11013,11013,Ampang Putra Residency,2010.0,1700,house,Selangor,Ampang,Condominium,3,1.0,2.0,1234.0,1.0,9.0,3.0
11014,11014,Ascotte Boulevard,2017.0,800,house,Selangor,Semenyih,Service Residence,3,2.0,2.0,860.0,1.0,,16.0
11015,11015,Greenview Residence,2006.0,1250,house,Selangor,Kajang,Condominium,4,1.0,2.0,1366.0,1.0,9.0,28.0
11016,11016,Apartment Saujana Gombak,,1500,house,Selangor,Gombak,Apartment,3,1.0,2.0,991.0,2.0,5.0,1.0
11017,11017,The Residence 2 @ Tiara East,2007.0,850,house,Selangor,Semenyih,Apartment,3,,2.0,900.0,1.0,3.0,1.0
11018,11018,Silk Residence,,1100,house,Selangor,Cheras,Condominium,3,2.0,2.0,1124.0,1.0,4.0,8.0
11019,11019,Huni @ Eco Ardence,,2100,house,Selangor,Setia Alam,Service Residence,3,2.0,2.0,1014.0,0.0,,2.0
11020,11020,Kiara Plaza,2017.0,1200,house,Selangor,Semenyih,Condominium,3,2.0,2.0,1097.0,1.0,8.0,9.0
11021,11021,D'Sara Sentral Serviced Residence,2018.0,1999,house,Selangor,Sungai Buloh,Service Residence,3,2.0,2.0,1136.0,1.0,7.0,18.0
11022,11022,D'Cerrum Apartment,2019.0,700,house,Selangor,Semenyih,Apartment,3,2.0,2.0,950.0,1.0,,14.0
11023,11023,Pudu Impian I,,1000,house,Selangor,Ampang,Apartment,3,,2.0,700.0,1.0,2.0,2.0
